publishedAt,authorDisplayName,textDisplay,likeCount
2025-11-23T23:35:23Z,@jamesdutton4686,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=1065"">17:45</a>, <a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=1175"">19:35</a> they are 100% doing it on purpose. pricks.<br>somehow people think theyre saying his name right now, but thats a scam. use ur ears.",1
2025-11-23T23:34:29Z,@ozzy.8413,"Anyone you interact with who uses “anti-semitism” as a reason for disliking Mamdani is a disingenuous, unserious moron.",0
2025-11-23T23:31:37Z,,"Fascist Barbie is such a shit salesperson. <a href=""UCkszU2WH9gy1mb0dV-11UJg/Z8MfY8mzLbnovwK5roC4Bg""></a>",1
2025-11-23T23:29:55Z,@spencerlange125,"the funny part about this, I think, is that they are just creating a Streisand effect around socialism lol. It is already gaining in popularity and now they are just talking all kinds of nonsense about it to try and turn people away from it but I think most are going to see through that and end up being more interested in socialist policies as a result. But also, like how are they not going to talk about this lol",0
2025-11-23T23:32:00Z,@510tuber,"Yeah, and when the same people who support gsyde say something is bad, people tend to not pay attention.",0
2025-11-23T23:28:17Z,@MAC_HAMMER,"Reporter:&quot; do you think Trump is a fascist?&quot;<br><br>Trump: &quot;RELAX, GUY!&quot;",15
2025-11-23T23:27:38Z,,Flush that Fox shit.,1
2025-11-23T23:24:03Z,@inderasewnarine,This is nothing but reality tv for Trump.,23
2025-11-23T23:21:34Z,@TheShepherdFilms,"Once trump is gone, the maga will head to the DSA where we can brainwashing them into being woke...good times...maga hates billionaires, they are too stupid to see that trump loves billionaires and hates the poor, but they think he is fighting the billionaires.",0
2025-11-23T23:20:57Z,@jonatinturstin4932,"<a href=""https://www.youtube.com/watch?v=meh1W1m30ao"">https://youtu.be/meh1W1m30ao?si=hLicpmUvjy06_U9I</a>",1
2025-11-23T23:17:42Z,@TheShepherdFilms,"Democrat voters are happy, annoying POS Dems like the 86 that denouced socialism might be pissed, and they should be scared of being primaried, and we should in fact do that.   They have proven they are willing to be a revolving villian, they have proven that AIPAC money, and billionaire donor money is more important than any positive change for the people.   But yeah I&#39;m thrilled, big win for progressives, and the DSA!    2 guys went into a meeting with vastily different points of view, one of those guys turned 180, fox news says the guy that made the 180 was the winner...fuck fox news!",0
2025-11-23T23:17:27Z,@HA_NA_SE_,两个含着金汤匙长大的公子哥在白宫结下忘年之交，多么令人动容啊。美国人民只需要继续蛰伏、继续等待、等到被政治光谱各异的政客相继背叛之后，才会真正醒悟到自己的愚蠢。,0
2025-11-23T23:15:35Z,@GreatSpatula,Funny how u talk about the evil of Israel but never the war crimes of Hamas. What a joke. Hamas does so much evil and ignoring it and spreading fake news proves ur evil urself,2
2025-11-23T23:32:50Z,@510tuber,Your projector is on full blast.,2
2025-11-24T01:00:03Z,@GreatSpatula,​@510tuber look up a list of war crimes on both sides and then come back and talk to me,1
2025-11-24T03:29:01Z,@Rya-b4i,@GreatSpatula you know damn well hes not going to do any research on his own lol,1
2025-11-23T23:15:20Z,@chavis_kelsey,Stop deleting my comments <b>YouTube Israel</b> literally committed genocide with funding from the <b>Trump</b> administration,0
2025-11-23T23:13:07Z,@chavis_kelsey,Stop deleting my comments <b>YouTube</b> y&#39;all know <b>Israel</b> committed genocide,0
2025-11-23T23:12:51Z,@chavis_kelsey,Stop deleting my comments <b>YouTube</b> y&#39;all know <b>Israel</b> committed genocide,0
2025-11-23T23:12:47Z,@BadAtPickingUsernames,"Your face is looking a bit puffy lately, maybe cut on the calories",1
2025-11-23T23:33:22Z,@510tuber,Stop being so parasocial.,1
2025-11-23T23:11:56Z,@Northern_Sights907,God ur such a a terrible person who get payed by terrible people. So now I will stage my subjective goal.,0
2025-11-23T23:35:06Z,@510tuber,"Lol the amount of comments you make probably make you the most parasocial of all the haters. You do realize when you act that way that nobody can take you serious, right? Even the silly people who do agree with you.",2
2025-11-23T23:10:35Z,@Northern_Sights907,Zero commentary. Just only fat mouth rage.,0
2025-11-23T23:09:52Z,@Northern_Sights907,Post a next post about where you are. I&#39;ll follow. I&#39;m slightly less rich than you. But still eat my shit.,0
2025-11-23T23:09:26Z,@andrewjolson8881,"Cuomo was right about one thing, Trump loves Zohran",1
2025-11-23T23:09:10Z,@TheUnknown-vq5mg,Free Kaya 🐕,1
2025-11-23T23:08:56Z,@Northern_Sights907,You made the choice.,0
2025-11-23T23:08:45Z,@Northern_Sights907,Die later or later.,0
2025-11-23T23:08:11Z,@AzNAbGjDm,Sounds like Fox news is copung hard lol<br>Trying ao hard to attack the left while pretending to agree with the left lol,4
2025-11-23T23:08:02Z,@Northern_Sights907,;) I hope you go.,0
2025-11-23T23:07:41Z,@Northern_Sights907,Prolly going to be called a goofball at the next tourny.,0
2025-11-23T23:06:47Z,@Northern_Sights907,You think this is a joke.  Hahaha okay. Hasan.,0
2025-11-23T23:05:47Z,@ThatDandyGuy,Very true dog shock guy.,0
2025-11-23T23:04:48Z,@blaze3256,EU PASSEI PRA SEGUNDA FASE DA FUVEST CARALHOOOOOOOOOOOOOOOOOOOOOOO,0
2025-11-23T23:01:46Z,@Northern_Sights907,God isn&#39;t this that racist fuck that supports terrorists and play shit out of context?,0
2025-11-23T23:00:57Z,@CutMyselfLaughing,How&#39;s the doggo?,2
2025-11-23T22:59:18Z,@darnes12,"Watters 180 degree turn is embarrassing to watch, such a boot licker!",1
2025-11-23T22:59:02Z,@bottomlesshippopotamus5923,Love the fact that not one conflict has been resolved,3
2025-11-23T23:03:47Z,@bottomlesshippopotamus5923,. only horrible? We suck.,1
2025-11-23T22:58:31Z,@Northern_Sights907,Perish.,1
2025-11-23T22:58:27Z,@soulaimaneagalf5264,What do you think about your buddy Zohran endorsing Hakeem Jeffries and Jessica Tisch? You are both dirty sellouts for the liberal establishment,0
2025-11-23T22:57:20Z,@Northern_Sights907,Why do you try to re direct animosity that is absolutely directed at you. Towards others. 😊,0
2025-11-23T22:56:48Z,@Northern_Sights907,The anti trump group is literally only non Americans lmfao.,1
2025-11-23T23:52:56Z,@its_android_6,Jesse wtf are you talking about?,0
2025-11-23T22:56:47Z,@shinnyshin7792,"My god.  There&#39;s genuinely a timeline in which I like Trump more than Schumer.  We&#39;re not there yet and I&#39;m not even saying it&#39;s a probability , but it&#39;s on the menu.  My god.  One is in the bottom .001% of humanity/governance, the other is in the bottom .0001%.",2
2025-11-23T22:56:18Z,@Northern_Sights907,Hasanabi is just a small little streamer trying to allocate his group to such a small group that they are absolutely the minority.,0
2025-11-23T22:54:01Z,@mr.sushi2221,Hoggers,1
2025-11-23T22:53:27Z,@bottomlesshippopotamus5923,WTF is this?,1
2025-11-23T22:53:02Z,@kevinchristensen7510,"Watters could easily be a foil from a teen sex-comedy. Named Chadwick Covington-Chase III wearing boat shoes, a pink sweater scarf over his fraternity shirt, and his surgically implanted sneer.",1
2025-11-23T22:47:56Z,@Northern_Sights907,😮God you really are a foreign opp. Why do you still exist in this country? Your ideals are shared with only foreign opps. Your choose to lift them up will actualize.<br>Now you will die if you choose to move outside. Oh it&#39;s so silly if you do. Over half of the world will let me kill you.,1
2025-11-23T22:50:09Z,@Northern_Sights907,Im just a silly goofy guy attempting to kill you. I will not at all attempt to kill you within your next tour.,0
2025-11-23T22:50:53Z,@Northern_Sights907,It&#39;s goofy that you think that you are Actually safe.,0
2025-11-23T22:51:38Z,@Northern_Sights907,Your attempt to enforce terrorism really proves that you are willing to try to benefit the American public. I hope you try your public endeavors.,0
2025-11-23T22:51:53Z,@Northern_Sights907,Come back to America.,0
2025-11-23T22:52:50Z,@Northern_Sights907,Fuck my ideology. But push one man to realize his own personal narcissistic behaviors.,0
2025-11-23T22:45:00Z,@Vienna3080,Was not expecting Jesse Waters to do tricks on both Trump and Zohran,4
2025-11-23T22:43:13Z,@elie.bb15,i genuinely have no idea what to make of this press conference.  i can assume many things about trump&#39;s intentions and his psyche but i question whether im giving either of them too much credit. i dont trust trump in the slightest,0
2025-11-23T22:38:30Z,@gwell2118,Yeah the cope I am seeing going around is that Mamdani &quot;kissed the ring&quot; when he came to the White House. And even they know how much bs that is lol,0
2025-11-23T22:38:24Z,@NotVeryGudGamer,What if he held up the pic of him blowing bubba,0
2025-11-23T22:34:57Z,@TangiersIntrigue,"Hasan, did you cover Bolsonaro&#39;s arrest? Brazil had beer instead of coffee that morning lol, a lot of &quot;patriots&quot; crying while you could hear fireworks in the back. You&#39;re going to love that shit.",0
2025-11-23T22:33:10Z,@GanguroKonata,Among Jesse&#39;s trash analysis is the idea that as long as he isn&#39;t actively murdering his political opposition on live TV Trump can&#39;t be a dictator and that&#39;s so stupid<br><br>Completely cut adrift from reality that that&#39;s not how anyone with those inclinations acts until they&#39;re sure there will be no consequences,0
2025-11-23T22:31:42Z,@RedSunDiggo,"I’m not going to lie, it is very annoying to see ettingermentum elevated by chapo and hasan because he is someone with no credentials, a lot of his predictions have been wrong and he constantly deletes his takes that are proven wrong. I’m not saying to cancel him or anything I just think we need to promote more principled and credentialed people in forming a political movement. How are we supposed to be convincing to the masses when “we” are elevating a young 20 year old with no experience in the subject he writes about and to top it off he constantly gets things wrong. It makes the entire movement look bad.",0
2025-11-23T22:29:38Z,@praisethesun7255,"I think Trump saw the writing on the wall which is that republican voters don&#39;t hate Zohran. I&#39;ve seen many right wing and moderate people express that Zohran is less bad than most democrats. People who aren&#39;t a corporate stooge or career politician just don&#39;t hate Zohran that much, I think the avg American has more smoke for Nancy Pelosi or Chuck Schumer",0
2025-11-23T22:22:42Z,@MsMikeiscool,gas prices in my area are higher since the day he was inaugurated,2
2025-11-23T22:22:11Z,@JimmyOibruv-dv8jc,"Yes, the switch up…<br><br>…Jesse Watters has turned into Bill Maher.",0
2025-11-23T22:16:44Z,@heatherheight,You forgot the word &quot;wrong&quot;. Whatever Trump does or says goes wrong. &quot;Bites him in the ass&quot; is also acceptable.,0
2025-11-23T22:15:54Z,@WombatOfDisaster,"Isn&#39;t Mamdani already washed, he refused to fulfill his campaign promise of getting rid of Zio Commissioner Tich?",0
2025-11-23T22:13:59Z,@will_mcelgunn,Zohran just has unmatched rizz,2
2025-11-23T22:13:11Z,@allisonjones4879,"no genocide in palastine, it is a pesticide.",0
2025-11-23T22:12:42Z,@allisonjones4879,i just got off my couch to pee and someone tasered me what the hell?,2
2025-11-23T22:11:55Z,@olliego4684,Where you at in China man? Im in china too,0
2025-11-23T22:11:37Z,@bostao4216,"My theory is that Trump is trying to use Zohran as a vessel to boost his popularity. Meanwhile democrats have spent the entire year treating Zohran like the second coming of satan, Trump invites the popular your new york mayor and treats him like his prodigy child. Zohran is popular, Zohran is with Trump therefore Trump is popular. Now what goes one way comes the other. If Trump is boosting his cred by allying with this hip new character in US politics Zohran is also getting the best publicity for himself. The entire world is watching this self proclaimed social democrat being treated like a golden boy by the president of the united states.",0
2025-11-23T22:10:02Z,@Malkil75,Mamdani sidestepping the despot and having Trump letting him off the hook immediately shows how truly unserious Trump is as a politician and how outstanding of one Mamdani is.,105
2025-11-24T13:25:04Z,@JaMill10686,Beautiful spin. If Trump is really Hitler re-incarnate and gonna run for a 3rd term and all that would you stand there next to him smiling and taking about finding common ground? Political theatre… not much is gonna change,0
2025-11-24T16:17:06Z,@Malkil75,@JaMill10686 Except he just got Trump to normalize Democratic Socialism in front of the world.,9
2025-11-24T16:19:39Z,@wephilips6651,"@JaMill10686a Quick Look at your post history reveals that perfect intoxicating blend of contrarianism, arrogance, ignorance and impotence 😂",0
2025-11-24T18:33:56Z,@JaMill10686,@Malkil75 and Zohran just showed the world that surely Trump isn’t this fascist and authoritarian despot we should be scared of bc he invited him in and reached across the aisle to find some common ground and help New Yorkers. You can spin it either way.,0
2025-11-24T19:25:37Z,@alanfrancisb,​@JaMill10686True. All this convinced me was politics is theatre 😭😭😭,2
2025-11-23T22:08:48Z,@Northern_Sights907,So I can safely apply that logic to you.,0
2025-11-23T23:41:06Z,@nimrodery,None of your comments have timestamps so nobody is following the conversation you&#39;re attempting to have.,0
2025-11-23T22:08:33Z,@daredoggo,Trump know Mamdani can lie better than he can.,0
2025-11-23T22:08:31Z,@Northern_Sights907,I hope you pray for more peoples death.,0
2025-11-23T22:08:12Z,@Northern_Sights907,Your ideals literally mean nothing.,0
2025-11-23T22:07:32Z,@Northern_Sights907,100k to live beside you.,0
2025-11-23T22:07:19Z,@Northern_Sights907,100k to live along side you.,0
2025-11-23T22:07:05Z,@blackwatertv7018,MAGA is confused <br>BlueMAGA is confused and scared.<br>Tankies are crashing out HARD over this (saw one call Mamdani a “BlueMAGA social Facist) <br><br><br>The worst fucking people in politics are crashing out and it’s fucking hilarious,1
2025-11-23T22:06:26Z,@Northern_Sights907,You have zero love for anyone.,0
2025-11-23T22:06:08Z,@AodhanBeag,Trump endorsed Mamdani before Democratic leadership,6
2025-11-23T22:05:34Z,@Northern_Sights907,A rat spreads the plague.,0
2025-11-23T22:02:34Z,@SeanEP666,"Horseshoe theory is wrong.  Even if MAGA is willing to work the DSA against the centrist elites of both parties, every leftist should know history tells us that, even in the midst of an alliance, the Right Wing will move to eliminate the Left the first chance it gets.",0
2025-11-23T22:02:33Z,@Northern_Sights907,Your group is literally regarded.,0
2025-11-23T22:02:22Z,@sw309,Zohran can&#39;t run for president so the right wing isn&#39;t completely shitting their pants. If he could they would have probably tried to have him whacked already.,1
2025-11-23T22:02:07Z,@Northern_Sights907,Why do you think your group is American.,0
2025-11-23T22:29:53Z,@eldridgedavis,wut,3
2025-11-23T22:02:01Z,@SuperAri01,Is it true you mistreat dogs? I saw some videos and i wanted to know your side.,0
2025-11-23T22:01:36Z,@AodhanBeag,"Mam-Donnie 👬<br><br>Absolutely hilarious seeing the Fox MAGA cohort crash, stumble to explain and excuse this 😂<br><br>Mamdani&#39;s politcal charm and rizz is far more potent than we gave him credit for.",1
2025-11-23T22:03:25Z,@AodhanBeag,"Trump appreciates winners no matter who, and more importantly he sees what is best for TV and popularity ratings",0
2025-11-23T22:00:59Z,@Northern_Sights907,Maybe kaya will post release forms.,0
2025-11-23T22:23:19Z,@WombatOfDisaster,Troll spotted,2
2025-11-23T22:00:37Z,@Northern_Sights907,Oh look it&#39;s that rat dog abuser.,0
2025-11-23T21:59:02Z,@johnflynn110,What a chump dude,1
2025-11-23T21:57:55Z,@FirstnameLastname-kn5sw,For your consideration <br><br>Republicans: We love billionaires!!<br>Corporate Democrats: We ALSO love billionaires!!<br>Republicans: Look at those liberal elites!!<br><br>Republicans: We love billionaire <br>Social Democrats: I hate billionaires. I serve the working man<br>Republicans: Ugh fuck shitshitshit uhh me too I agree with this guy,26
2025-11-23T21:57:45Z,@acshwx5188,A couple weeks ago they were saying he was gonna launch a jihad. Now they cool?,2
2025-11-23T21:57:15Z,@Wolfard-1lotq4776,That entire Jesse Waters segment made my brain melt. Not two weeks ago Fox News was fanning the flames of people leaving NYC after Mahmdani&#39;s election victory.,21
2025-11-23T21:54:11Z,@copperkid95,took me like 3 mins to realize dudes eyes were open,5
2025-11-23T21:44:33Z,@justcommenting4981,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=1052"">17:32</a><br>Paaaaause",0
2025-11-23T21:44:01Z,@ObtuseandCongruent,“Hes so thumb-like that his eyelids have closed” has got me rolling,91
2025-11-23T21:43:25Z,@meditatemoor,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=126"">2:06</a> A tool says...<br><br>Pwesident Twump...MAKE AMEWICA GWATE !",0
2025-11-23T21:42:09Z,@OuchMyNardz,Trump being more friendly and social with Mamdani than Schumer and Jeffries were. WOW.,24
2025-11-23T21:41:17Z,@secretredfoxx1,public grocery stores  are a good thing for a middle class. What the actual f***,1
2025-11-23T21:40:20Z,@kingtufu1,"Whatever Hasan says goes when it comes to Kaiya, the alternative ain’t so nice ⚡️⚡️⚡️⚡️",1
2025-11-23T22:26:18Z,@eldridgedavis,🐕🔫,0
2025-11-23T21:39:09Z,@caseyw.6550,Trump loves a sexy man like the rest of us.,2
2025-11-23T21:27:13Z,@o_gnome,"My fingers cross fan theory~ I feel like Trump can&#39;t really feel true empathy for other people but he does feel a deep connection with New York itself. Ever since he&#39;s been in office he&#39;s been this fish out of water, You hated the White House so much He ripped out a third of it. <br><br> Just being able to talk to you a guy with a spine from New York and be able to relive his glory days in the city and talk about things that he&#39;s familiar with see if the part of him.<br><br>He had to move FL after 2020. I am hoping the boy inside of him just liked hear about home. Talk with someone that showed him enough respect will also maintain a respect for themselves. I miss the realness of New York people.",0
2025-11-23T21:26:33Z,@UmmWalad,Is this reali life?,1
2025-11-23T21:26:29Z,@nav2269,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=340"">5:40</a> did bro use &quot;news&quot; as a plural?",0
2025-11-23T23:59:17Z,@its_android_6,ESL moment,0
2025-11-23T21:24:02Z,@HasnaaAlaa,That meeting gave me life ❤,3
2025-11-23T21:23:31Z,@KforKendra,U should be canceled for shocking your dog,1
2025-11-23T21:23:11Z,@MomoDroDro,Can i get subtitles for mush mouth #1?  Sounds drunk and like he was beaten with a hammer,0
2025-11-23T21:19:07Z,@sierraz2787,Narcissists love attention and he admitted this is the most attention he&#39;s ever gotten meeting with someone. It really is that simple. Republicans especially those on fox news are talented at gaslighting it&#39;s wild,67
2025-11-24T20:47:05Z,@sarahcornwell841,@JaMill10686in what way was this a response to the comment you responded to? Your comment makes zero sense as a response to this particular comment,0
2025-11-23T21:18:29Z,@HYPRpotions,"<a href=""https://www.youtube.com/watch?v=oZBzUIA26eU&amp;t=1270"">21:10</a> oh we know he does",1
2025-11-23T21:18:08Z,@T-A-N-K-S-A-L-O-T,Conservative Jews are going to feel the long knives plunged into their flesh very soon.,1
2025-11-23T21:16:26Z,@Lita1,LMAO the MAGAISTS got hit harder than them pagers and now they&#39;re crying about it🤣😂I liked this video HasanAbi yes!!!!👍😅,2
2025-11-23T21:15:37Z,@crooked_letters,The president who did a Muslim ban isn’t Islamophobic enough for these freaks lmao,2
2025-11-23T21:14:13Z,@tallyontop,Them freaking out about this is proof that Zohran did an excellent job with his meeting with Trump. And theyre right! If even Trump loves Zohran then how is he so bad 😂,2
2025-11-23T21:09:10Z,@GAHAHAHH,"I still think that overall this was a bad idea or maybe just completely pointless. But seeing the way the far right is freaking out over this is hilarious. Way to miss the double speak and coded messages. Makes sense that they lack the skills to pick up on subtlety since the movement is profoundly anti-intellectual.<br><br>I know what Mamdani is doing, I know what Trump is doing, or at least I know what they are both trying to do. This isn&#39;t an attempt at negotiation, this is simply an attempt to save face with certain crowds and make people seem more open to negotiation and thus they seem more in control than they actual are.<br><br>But it&#39;s just funny the way the right totally blew off the narrative Trump was trying to hand them. It&#39;s odd because they got it pretty quickly with Bill Muher. Not that I am trying to compare Mamdani to Muher.<br><br>I think it shows they actually do have an ideology it&#39;s just an awful one. They don&#39;t care about &quot;affordability&quot; nor do they just blindly fallow what their &quot;King&quot; says, they only want a constant sacrificing of scapegoats. That was the difference with Muher, Muher actually wanted to turn the public ire onto those who don&#39;t think he should talk to Trump. Muher wanted to hate others and he &quot;bonded&quot; with Trump over that.<br><br>I am just glad Mamdani wasn&#39;t arrested or shot on sight. The odds of that happening are very low but far higher than people are assuming. Keep in mind Trump actually said &quot;I am able to shoot someone on main street and people will clap.&quot; It would have plunged the world into WWIII far more than it already is. So at least we avoided that timeline I guess.",0
2025-11-23T21:36:48Z,@GAHAHAHH,"Wow; I didn&#39;t get to the Fox News segment yet, the fact that MAGA is still missing the message despite Fox News trying so hard to spell it out. Perhaps it&#39;s actually Fox News and Trump that are failing to read the room. It&#39;s too late to win back the people who got swindled but actually voted because of &quot;affordability&quot; and those who haven&#39;t yet left MAGA don&#39;t want this kind of thing to happen under any circumstance. Fox News can&#39;t seem to play the &quot;socialism bad&quot; card and &quot;affordability good&quot; card at the same time, which is odd because it was working before. Maybe the overtone window is actually making people more left for once, or maybe it&#39;s shifted so far right that even Fox News is too &quot;both sides&quot; for the far right.<br><br>At the end of the day this is all just &quot;theatre&quot;, it&#39;s not actually the policy. Trump is still going to be doing bad stuff. For better or for worse people especially those on the right have a poor memory, they will just be acting like this didn&#39;t happen soon enough.",0
2025-11-23T22:28:18Z,@eldridgedavis,You people are insane 😅,0
2025-11-24T00:57:23Z,@GAHAHAHH,"@eldridgedavis Who is &quot;you people&quot;? You know nothing about me. Are you trying to give yourself &quot;plausible deniability&quot;? Get a life dude. Being the peanut gallery calling randos &quot;insane&quot; isn&#39;t going to help anyone.<br><br>I am all for jeering some fascists; I am even the kind to jeer those fake leftist/socialists/communists who concern troll and nihilistically cry about people like Zohran and Platner and attempt to pre-emptively give out &quot;fell for it again awards&quot;, but this? Seriously? Who&#39;s side are you on? Who&#39;s side do you think I am on? Did you even actually read what I wrote? You come across as a fascist when you say something like that, especially when you use emojis.<br><br>You probably just misunderstood me and thus my position too; but even if that is true, I have been burned too many times before when I give people the benefit of the doubt. You be the mature person for once and apologise.",0
2025-11-23T21:07:50Z,@princesspupcake1269,"The BE-types are also shitting their diapers about it, because I guess they deadass expected Mamdamni to be unbelievably based and pull a John Hinkley on him.",11
2025-11-23T22:19:59Z,@WombatOfDisaster,Well why isn&#39;t he cutting Commissioner Tich? Why did he attend one DSA meeting for once (DSA made a big hoopla over that) where he seemingly only attended to prevent a DSA guy from running against Jeffries?,2
2025-11-23T22:57:48Z,@princesspupcake1269,"@WombatOfDisaster Shrug. Those are, at the very least, real criticisms.",1
2025-11-23T21:07:45Z,@capitalismisaplague1123,Its so hard to recognize how many people live in a different world how are you so ideologically constrained that your own contradictions aren’t recognized,2
2025-11-23T21:06:42Z,@michaelboulos3272,Pointing out republican hypocrisy is so played out,3
2025-11-23T21:06:31Z,@harrym9655,Why don’t you cover what China has done to Tibet?,0
2025-11-23T21:09:01Z,@plutophantomhive3231,You mean ending a feudal dictatorship that flailed slaves alive?,3
2025-11-23T21:59:18Z,@harrym9655,"@plutophantomhive3231 Forcible assimilation and control<br>Forced boarding schools: China has sent hundreds of thousands of Tibetan children to state-run boarding schools where they are separated from their families and taught primarily in Mandarin. This policy is intended to erase their cultural identity, religion, and language.<br>Coercive labor programs: Authorities force Tibetans into labor transfer programs under the guise of &quot;vocational training&quot; or &quot;poverty alleviation&quot;. These programs subject participants to political indoctrination and carry a high risk of forced labor.<br>Eradication of Tibetan identity: The campaign to &quot;Sinicize&quot; Tibetan Buddhism compels religious institutions to support the Chinese Communist Party (CCP) and its policies. This includes pressuring Tibetans to denounce the Dalai Lama and restricting displays of his image.<br>Political &quot;re-education&quot;: Similar to policies in Xinjiang, Tibetans are subjected to &quot;re-education&quot; and are forced to attend political education sessions. <br>Intensified surveillance and repression <br>Transnational repression: The CCP monitors and harasses Tibetan refugees and exiles, using tactics like surveillance, cyberattacks, and threatening family members still in Tibet to silence overseas activism.<br>Digital surveillance: China has expanded its digital surveillance in Tibet by turning Tibetans&#39; phones into tracking devices and closely monitoring all online communications. People have been detained for posting unapproved content online or having contact with Tibetans abroad.<br>Mass DNA collection: China&#39;s authorities continue to collect DNA samples from Tibetans for gene-banking projects.<br>Arbitrary detention and torture: Credible reports detail abuses including arbitrary arrest, torture, beatings, and extrajudicial killings. Released prisoners often suffer long-term health problems from harsh treatment in detention.<br>Religious interference: The Chinese government asserts sole authority over the reincarnation of religious figures, including the future Dalai Lama. Since 1995, authorities have disappeared the Panchen Lama, a key religious figure, who remains one of the world&#39;s longest-serving political prisoners.<br>Suppression of dissent: Authorities have crushed what remained of Tibetan civil society, closing websites promoting Tibetan language and culture, and cracking down on protests related to issues like environmental degradation. <br>International response and outlook<br>In 2025, the U.S. State Department and international groups like Amnesty International and Human Rights Watch have continued to condemn China&#39;s repressive policies in Tibet. The European Parliament also adopted a resolution in May 2025, condemning China&#39;s actions. <br>However, some reports noted that the depth of reporting on these abuses is being challenged as China tightens information controls, further underscoring the importance of independent media and human rights groups. Overall, the human rights situation in Tibet shows no sign of improvement, with ongoing repression aimed at eliminating Tibetan identity and culture",1
2025-11-23T21:00:22Z,@stuartwillingham7470,Shock collar guy?,2
2025-11-23T22:24:52Z,@eldridgedavis,🐕🔫,0
2025-11-23T20:56:52Z,@skibidirizzlerzc02,can you please ether these black folk who are defending d4vid even after he brutally r@p3 and unalived a white hispanic woman and dismembered her??,0
2025-11-23T22:28:34Z,@eldridgedavis,Wut,1
2025-11-23T23:13:21Z,@skibidirizzlerzc02,"​​@eldridgedavislook up d4vid on youtube there&#39;s vids that outline how he got away with it, really is an insane story and look how long it took for them to arrest raja jackson and that was literally on video with hundreds of ppl watching",0
2025-11-23T20:56:20Z,@PocketFoodArt,"“October 8th, the day after October 7th” thats, uh, typically how it works.",9
2025-11-23T20:56:19Z,@fahdkhwaja102,Anyone scared af that after this meeting Mossad will get extra incentivized to kill Mamdani?? I hate that I can&#39;t be happy but its all I can think about. They have a history of doing this.,0
2025-11-23T20:56:18Z,@noahboucher125,Jesse watters is such a nasty snake dawg,1
2025-11-23T20:55:28Z,@gc7976,Famwy woom,0
2025-11-23T20:55:05Z,@thwiftlythwept7023,"The chamber of commerce dorks are losing their minds about everything these days. It&#39;s just a presser. Reading into Trump 2 pressers is like palm reading: it might mean something, it might not.",1
2025-11-23T20:54:54Z,@thebluespacecow,why are they talking about trump and mamdani like theyre a divorced couple trying to co parent civily,2
2025-11-23T20:54:30Z,@ArturoSubutex,"As a non-American, I have to agree with the comment at the end there. If American politics were a show, I&#39;d rate it highly. Almost too entertaining for its own good, although often hardly believable. Pity it&#39;s more than a show though",0
2025-11-23T20:51:29Z,@iRedFox,Stop kicking cuomo he&#39;s already dead 😭,0
2025-11-23T20:50:22Z,@Wingsaber,"Okay hear me out. Trump spent his entire life pretending to be the most evil person so that the pure contrast would shift us further left, and at this moment, he has now decided to finally show his true colors as a secret socialist this entire time. This was all part of the long con to implement socialism at any cost (whether you believe the ends justify the means is a separate discussion).<br><br>Alternatively, he&#39;s a socialist sleeper agent and Mamdaddy whispered the trigger word in his ear during their private meeting.",0
2025-11-23T20:48:46Z,@lebrewski3103,Hey maybe Mamdani allowed Trump to taste his sausage and that&#39;s why Trump is smiling that much.,0
2025-11-23T20:47:29Z,@bigdaddysteveharvey9597,OMG WHY DOES JESSE WATER SOUND LIKE AI WROTE IT LIKE ACTUALLY CHAT GPT 😂😂😂,30
2025-11-23T20:45:58Z,@TheUnknown-vq5mg,Free Kaya,2
2025-11-23T22:28:51Z,@eldridgedavis,Justice for Cricket 🐕🔫,0
2025-11-23T20:45:58Z,@mitchellhughes5180,"Fox News is like this is DEFCON 1, people are going to leave New York and now they’re like we’re totally cool with it. It’s no big deal. You guys were the ones overreacting.🤣",0
2025-11-23T20:43:55Z,@TheKamilkrawczak,"I think Trump is falling apart romantically next to charismatic, powerful and intelligent guys. That would explain Obama fascination.",1
